file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX192100040,2,9,2,16,1,0,214,1350,0.74296,0.013292000000000002,0.975928,284.12,0.08,0.40702800000000006,0.510992,0.0,ces
CTX192100040,3,8,5,16,3,0,249,1626,0.7427208333333333,0.007170833333333334,0.9970541666666667,255.8125,0.25,0.41428333333333334,0.5374916666666667,0.0,ces
CTX192100040,4,7,1,16,1,1,238,1483,0.729091304347826,0.016308695652173914,0.987513043478261,1155.9347826086957,0.6956521739130435,0.40599999999999997,0.5485521739130435,0.0,ces
CTX192100040,5,9,9,26,1,2,136,869,0.6754485714285714,0.011522857142857142,0.9167571428571429,4119.207142857143,0.08571428571428572,0.39994285714285716,0.5240828571428572,0.0,ces
CTX192100040,6,14,0,20,0,0,169,1039,0.72275,0.005147058823529412,0.9420911764705883,751.1617647058823,0.14705882352941177,0.4250911764705882,0.507135294117647,0.0,ces
CTX192100040,7,3,1,6,1,0,38,251,0.6907555555555556,0.031488888888888886,0.9544555555555555,1092.888888888889,0.2222222222222222,0.40836666666666666,0.5340333333333334,0.0,ces
CTX192100040,8,14,2,11,5,3,196,1331,0.7669360000000001,0.00358,0.9636480000000001,505.88520000000005,0.0,0.403444,0.448704,0.0,ces
CTX192100040,9,1,1,3,0,0,27,209,0.754725,0.0,0.937425,924.78,0.0,0.39637500000000003,0.48602500000000004,0.0,ces
CTX192100040,10,15,20,24,0,16,236,1518,0.7115333333333334,0.03684358974358975,0.8754153846153846,1631.0866666666666,0.3333333333333333,0.44498717948717953,0.655776923076923,0.0,ces
CTX192100040,11,1,11,5,5,6,41,161,0.6014166666666666,0.06425,0.8502833333333334,1177.0416666666667,1.0,0.37645,0.4237166666666667,0.16666666666666666,ces
CTX192100040,12,0,1,0,1,1,0,0,,,,,,,,,
CTX192100040,13,8,4,7,1,1,95,551,0.7525133333333334,0.019873333333333337,0.9746133333333333,571.2913333333332,0.06666666666666667,0.39551333333333333,0.44373333333333337,0.0,ces
CTX192100040,14,0,4,5,2,1,39,171,0.5543,0.0793,0.78956,2828.0,1.2,0.55024,0.49391999999999997,0.0,ces
CTX192100040,15,1,5,3,1,1,12,48,0.563775,0.025,0.871675,1939.75,0.25,0.3631,0.44047499999999995,0.0,ces
CTX192100040,16,0,1,3,0,0,13,67,0.5213,0.1213,0.75,2353.3333333333335,0.3333333333333333,0.4419,0.41163333333333335,0.0,ces
